18	0.5
0		0		0.3090081824816504		0.5877702605258085		0.8090006559383217		0.95104506302846		0.999999998926914		0.9510736937458322		0.8090551149629135		0.5878452173406992		0.3090963002207636		9.265358966049026e-05		0		0		0		0		0		0		0		0		0		
0.505		0.001560491321532334		-0.003242824652225843		0.305930026703919		0.5851580673306553		0.8071101100379023		0.9500612134020239		1.000019145997036		0.9520939633735229		0.8109766418906721		0.5904799201278672		0.3137463372019339		9.404802618488063e-05		0		0		0		0		0		0		0		0		
1.01		-4.774214005654043e-05		0.003194104126285926		-0.006485774459970807		0.3028485025081582		0.5825395921599001		0.8052109834918771		0.9490673243442201		1.000027777522031		0.9531042706169377		0.8128976129594264		0.5930608164905649		0.3184663292114967		9.546344897896309e-05		0		0		0		0		0		0		7.880481173738285e-06		
1.515		2.508892526828343e-05		-0.0001454153132255911		0.00490192439769814		-0.009728815325599854		0.299763642135126		0.5799148622416582		0.8033032958505972		0.9480634058140234		1.000025932679782		0.9541042049925156		0.8148194545855235		0.5955856906520142		0.3232573286508053		9.690017388609648e-05		0		0		0		0		3.979642992737833e-08		-3.994954788776687e-07		
2.02		-1.644142615516509e-06		5.314407959778108e-05		-0.0002952630114776481		0.00668505394071044		-0.01297191314884579		0.2966754778622477		0.577283904871159		0.8013870669563198		0.947049465059873		1.00001366669192		0.9550933099782766		0.8167436645046167		0.598052272336324		0.3281204037535048		9.835852150308224e-05		0		0		2.009719711332605e-10		-2.817360409872531e-09		1.751242979280579e-07		
2.525		4.791847871525514e-07		-4.228161169757556e-06		9.363820692701613e-05		-0.0004995844654103378		0.008544610620014282		-0.01621503382716775		0.2935840420042937		0.5746467473922002		0.7994623170831031		0.9460255060239068		0.9999910523508185		0.9560710806122054		0.8186718140204062		0.6004582356300738		0.3330566388237128		9.983881725170362e-05		1.014908454222966e-12		-1.826720668963482e-11		1.145003248073946e-09		-1.468268028075345e-08		
3.03		-4.588748274802073e-08		1.044255502692755e-06		-8.696824504917638e-06		0.0001482393933270876		-0.0007607358059042476		0.01048172860189325		-0.01945814325622232		0.2904893669151447		0.5720034171725032		0.7975290670984949		0.9449915286944068		0.999958181629196		0.9570369610035409		0.8206055503113086		0.6028011978219769		0.338067134477788		0.0001013413913386927		7.179620083694108e-12		-1.15704228854405e-10		3.877240595720988e-09		
3.535		1.013142175852022e-08		-1.114865887173369e-07		1.983386656858918e-06		-1.564903933940756e-05		0.0002186939153348966		-0.001081131248125084		0.0124975585997233		-0.02270120733050174		0.2873914849908977		0.5693539415721764		0.795587338648797		0.9439475284035788		0.9999151673756163		0.9579903417543878		0.8225465987963848		0.6050787182202204		0.3431530078897491		0.0001028665785497233		2.919339337431823e-11		-4.271099013501603e-10		
4.04		-1.200186755734288e-09		2.254088270634196e-08		-2.320581823444052e-07		3.432186589207965e-06		-2.574001788272874e-05		0.0003068286677766036		-0.001463244298282838		0.01459326812319625		-0.02594419194420334		0.2842904286745864		0.566698347904435		0.7936371543697963		0.9428934950676624		0.9998621450992777		0.9589305572889961		0.8244967655618873		0.6072882969470725		0.3483153930404084		0.0001044147178132044		8.938134284226705e-11		
4.545		2.286817435093292e-10		-2.843215129644808e-09		4.487703473169517e-08		-4.345246987395488e-07		5.55070012909024e-06		-3.968404508050187e-05		0.0004145536536442676		-0.001909608983566467		0.0167700417313355		-0.0291870629924054		0.2811862304628273		0.5640366633876556		0.7916785381249531		0.9418294123662446		0.9997992748476006		0.9598568830879843		0.8264579398498116		0.6094273737103387		0.3535554409702898		0.0001059861514587851		
5.05		0.0001075812240835003		5.159010532500659e-10		-5.982383644087757e-09		8.231741620097783e-08		-7.530377957068272e-07		8.525383423054688e-06		-5.825734376422386e-05		0.0005438645374445441		-0.002422821105680633		0.01902908128937673		-0.03242978637263627		0.2780789229147319		0.5613689150877778		0.7897115152731524		0.9407552568575142		0.99972674318023		0.9607685328247145		0.8284320966098735		0.6114933265512413		0.3588743200364032		
5.555		0.3642732161729523		0.0001092002809253084		1.059614227162581e-09		-1.152983945189041e-08		1.417455392949359e-07		-1.229930807344945e-06		1.257117896732751e-05		-8.230104057419797e-05		0.0006968452634686177		-0.003005539518419412		0.02137160622959123		-0.03567232798693728		0.2749685386634637		0.5586951298499889		0.7877361129682374		0.9396709970260619		0.9996447652431957		0.9616646554009518		0.830421299116356		0.6134834705682874		
6.06		0.6153950566166825		0.3697533331560596		0.0001108436656292991		2.023126167703802e-09		-2.076359945256155e-08		2.32084872673962e-07		-1.916742218138469e-06		1.793369470684369e-05		-0.0001127242355985769		0.0008756707404634864		-0.003660487429720442		0.02379885381613451		-0.03891465374453387		0.2718551104308537		0.5560153342185512		0.7857523604926636		0.9385765922596908		0.9995535869470842		0.9625443318788672		0.8324277016513079		
6.565		0.8344535522556028		0.6172252699828382		0.375315892872596		0.0001125117172760069		3.642951172527739e-09		-3.54205457666685e-08		3.64669426861849e-07		-2.875313841901824e-06		2.489149118705369e-05		-0.0001505071787477398		0.001082609594216322		-0.004390453728651934		0.02631207941400828		-0.04215672956524558		0.2687386710455331		0.5533295543435492		0.7837602896277412		0.9374719917515509		0.9994534872532117		0.9634065723063672		
7.069999999999999		0.9642503124326537		0.8365011955494012		0.6189712290335131		0.3809621355932082		0.0001142047665239361		6.251311163236655e-09		-5.780381536198424e-08		5.536535404529676e-07		-4.178967540758312e-06		3.375848087304084e-05		-0.0001967045559613336		0.001320026989595923		-0.005198294337794202		0.02891255676223048		-0.04539852138378282		0.2656192534650831		0.5506378158732473		0.7817599350630613		0.9363571333237694		0.9993447805719053		
7.574999999999999		0.9992278192771407		0.9650744103108414		0.8385730756235917		0.6206299838391149		0.386693320249648		0.0001159231306994994		1.030320046430674e-08		-9.090598502711623e-08		8.164636022148831e-07		-5.91376447539958e-06		4.488644388246232e-05		-0.0002524488884252905		0.001590387523628269		-0.006086933591486941		0.03160157825131475		-0.04863999515509703		0.2624968908027488		0.5479401438306573		0.7797513348478408		0.9352319421685816		
8.08		0.934096329502818		0.9991029963419129		0.9658776427843728		0.8406717390038213		0.6221985147706857		0.3925107247165093		0.0001176671076469731		1.640861512152475e-08		-1.385495491070613e-07		1.174294586990183e-06		-8.179851039339553e-06		5.866766451456448e-05		-0.0003189540480580284		0.001896258191216902		-0.007059365640423486		0.03438045520516837		-0.05188111686097167		0.2593716163593155		0.5452365624728184		0.7777345308870618		
8.585000000000001		0.7757095694854321		0.9329501911314241		0.998970748098862		0.9666587018538929		0.8427998376887563		0.6236737310700763		0.3984156460974925		0.0001194369681286731		2.537059838045606e-08		-2.055462887682901e-07		1.652654432213661e-06		-1.10928957969174e-05		7.553769309712041e-05		-0.0003975188926089001		0.002240311425153329		-0.00811865588308365		0.03725051816752623		-0.05512185251806381		0.2562434636607992		0.5425270951311936		
9.090000000000002		0.5398117640314746		0.7736765019423455		0.9317934059155271		0.9988315571308148		0.9674161909211538		0.8449601322642559		0.6250524693928105		0.4044094010163219		0.0001212329465412239		3.822981117300354e-08		-2.978772382761803e-07		2.281959437076975e-06		-1.478562191758807e-05		9.597823781669526e-05		-0.0004895310237978184		0.002625328212097875		-0.009267942424507559		0.04021311719304761		-0.05836216818763021		0.2531124665026587		
